split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep
train_oof,quantile,0.0,1,17,2.733206228867569,3.0157193140397425,1.2053627397126125,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,18,2.759090317284003,3.0273752281673314,1.1504601039255375,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,19,3.223873669185941,3.094881643995297,1.086317175796201,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,20,3.4920619766499077,3.091165247706537,1.11974425373732,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,21,3.2379596641521236,2.9490071561028897,1.1144667647898088,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,22,3.1428103749689504,3.1840755765929747,1.2804772745320574,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,23,2.1952052564531632,3.02607377684885,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,24,4.438701455881809,2.940552897973405,1.0726904400683688,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,25,3.2221877009807325,3.013392958752773,1.18494080946783,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,26,2.549658059891863,3.0401266730758727,1.19060462652649,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,27,2.2335235110549334,3.109205177905789,1.1504186669167562,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,28,3.508193224876935,2.9111822297143344,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,29,3.0928080820182715,3.1840755765929747,1.0767274646594553,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,30,2.5873755893147092,3.094881643995297,1.042995234642797,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,31,2.255998987262245,2.8817934809713934,1.0668263692922066,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,32,3.837638440886663,3.109205177905789,1.1868578440833228,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,33,2.463445722256802,3.016828764786664,1.1610951339657551,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,34,3.48418997014896,3.1196236932199337,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,35,1.68610578511075,3.127143766810576,1.2806110036876428,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,36,3.2032589196704015,3.0401266730758727,1.0767274646594553,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,37,3.8886677413155297,3.3000879444257465,1.1051640896930515,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,38,1.8555592778304786,3.0401266730758727,1.1709471068686377,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,39,2.6805377927956533,3.013392958752773,1.1868578440833228,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,40,3.03913745603203,3.013392958752773,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,41,1.3522592157038933,3.0401266730758727,1.1055949628973374,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,42,3.37819127045075,3.1311843794920535,1.085668436606169,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,43,4.01539277710204,3.087085671558533,1.1833363586383248,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,44,1.9685808710016164,3.013392958752773,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,45,3.420655174396929,3.0684287516446944,1.0644383172069118,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,46,1.425259906515082,3.151245680517289,1.0943067562227624,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,47,2.9535653888807385,3.23837967877541,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,48,1.0610731743560464,2.9490071561028897,1.1177537873710932,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,49,4.345701249882797,3.1266866100227477,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,50,3.4906806455241934,2.9490071561028897,1.1177537873710932,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,51,2.970459652949066,3.0401266730758727,1.19060462652649,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,52,2.0698060569970087,3.0778251655929085,1.1048234966190764,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,53,4.528507116190532,3.1233182751248916,1.1833363586383248,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,54,5.3605220991056814,3.0430929317972852,1.1144667647898088,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,55,0.7704217626638976,3.0399280290247535,1.0663895448521603,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,56,4.483396836543385,3.183127587713162,1.1919766203539608,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,57,4.953180903778687,2.6075612629727347,1.132899502543468,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,58,1.5608783611977768,2.657222122654751,1.1051640896930515,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,59,2.7828956375062193,3.0157193140397425,1.147288542874227,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,60,2.275295246648091,3.0718327567847306,1.0923097414371692,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,61,1.523930237199646,3.0429795424510253,1.222334389389375,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,62,3.6606449951714586,3.109205177905789,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,63,3.951368239103217,2.895628950525323,1.4674708045332026,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,64,2.25176312438425,3.109205177905789,1.1868578440833228,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,65,1.6267903324522288,3.070415813753122,1.1107555663666346,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,66,3.962233238245614,3.094881643995297,1.0648041595436744,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,67,3.055880758108975,3.094881643995297,1.1414129256529966,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,68,2.7761162737111813,3.070496257376475,1.259215015595115,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,69,2.8779049529650256,3.011335003143775,1.094890784052765,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,70,3.9004939678380097,3.013392958752773,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,71,3.635358389223251,3.0402652644600323,1.2943160534606997,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,72,3.1652414519968635,3.269599956441747,1.2124294703821337,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,73,3.093385353495247,3.0069254372371175,1.2091129438203532,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,74,3.7420563143982295,3.442473863356337,1.4919153019699056,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,75,2.627859871778328,3.0401266730758727,1.0663895448521603,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,76,0.07819468307143351,3.0721759808204885,1.0807248717809224,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,77,4.246589522231297,3.1266866100227477,1.147288542874227,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,78,5.6243755763691095,3.0564794813295926,1.0354645472488153,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,79,3.5296373322822987,3.109205177905789,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,80,2.8798137200598,3.1233182751248916,1.1736709885369636,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,81,2.8362663073247605,2.9681940734766177,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,82,2.8571349746702284,2.8817934809713934,1.0960648494185554,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,83,3.0208912899600056,2.938497907201786,1.147288542874227,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,84,1.653577525503734,3.013392958752773,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,85,2.3794866504957266,2.8817934809713934,1.0767274646594553,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,86,3.2985589936653246,3.1751666317070453,1.2113858461253846,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,87,2.644030617154965,3.0101474267635995,1.1620983067655282,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,88,3.5942535887735527,2.895628950525323,1.1177537873710932,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,89,2.790356208308999,3.052882870000572,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,90,5.628839674763681,3.3135670112149467,1.038877655072077,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,91,0.7243668925306892,2.9501511896393304,1.1263233895515539,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,92,2.2236999740941106,3.0402652644600323,1.1096307793610083,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,93,6.033990848167678,3.1840755765929747,1.0687592761212645,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,94,2.701638266741448,3.0122383991519337,1.1833363586383248,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,95,3.052402791814067,3.0401266730758727,1.0767274646594553,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,96,2.728422908983674,3.0663285324770344,1.190041695652659,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,97,4.59774853510511,2.8817934809713934,1.0663895448521603,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,98,3.8160838078537256,3.094881643995297,1.042995234642797,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,99,2.6162380813215944,2.895628950525323,1.1124856797302627,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,100,1.472929493704807,3.0401266730758727,1.1544228877907499,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,101,3.603821776122391,3.1840755765929747,1.0924514118319817,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,102,4.551871059038714,2.9435949622773485,1.115229062726597,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,103,3.6753133159428315,2.895628950525323,1.115229062726597,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,104,3.2888845106852784,3.109205177905789,1.1910666120011073,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,105,2.9122647555032666,3.118658638268594,1.2271346179715115,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,106,4.392406283992523,2.895628950525323,1.1096307793610083,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,107,3.4433912596508685,3.0568833207474597,1.1594734190061955,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,108,4.333268038272605,3.013392958752773,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,109,3.7908597553202523,3.3876576928805013,1.0663895448521603,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,110,1.0470739912604912,2.938497907201786,1.1263233895515539,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,111,3.9731420073642667,3.04108387929853,1.0652890141078672,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,112,4.25333051364871,3.1026777554253773,1.2165161229266237,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,113,2.518946169853288,3.094881643995297,1.0642906729430437,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,114,3.988806742140489,3.0722235569255543,1.042995234642797,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,115,2.3252334827770924,2.9831899478909585,1.0726904400683688,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,116,5.345853690010841,3.091165247706537,1.4256073302897827,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,117,1.4016580001793022,2.8817934809713934,1.0663895448521603,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,118,1.0191344810110798,3.0273752281673314,1.1441359470713126,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,119,1.931333299004342,3.013392958752773,1.3543282654342592,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,120,2.608200602306179,3.109205177905789,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,121,1.388789052747077,2.895628950525323,1.1048234966190764,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,122,4.33725957213575,3.109205177905789,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,123,4.051006713179159,3.1840755765929747,1.0790480030121117,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,124,3.7480346118936394,3.109205177905789,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,125,2.478051980453727,2.9279540755111633,1.2687136198515956,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,126,4.689048000289475,3.1865553040547936,1.304609755818082,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,127,3.1549218956528704,3.013392958752773,1.2147662732843385,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,128,4.94033951862876,3.260594032519071,1.0529659530064284,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,129,3.603289058399885,3.091165247706537,1.1096307793610083,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,130,4.870566648743831,2.915343982815232,1.1048234966190764,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,131,3.131283235710514,3.0122383991519337,1.245813698110492,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,132,1.5363067236251609,3.3789035617862506,1.4303043938090039,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,133,5.939242378873677,3.070496257376475,1.201711140358598,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,134,2.3450709984209186,3.0101474267635995,1.235400789832756,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,135,2.7613945645333238,3.0401266730758727,1.0767274646594553,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,136,2.1595217940944944,3.0564794813295926,1.1563243701175436,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,137,3.242196214648805,3.109205177905789,1.155299134371224,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,138,3.7932243451184315,3.109205177905789,1.155836171276177,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,139,5.150589850770681,3.109205177905789,1.1504186669167562,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,140,2.855442513853791,3.193788024749762,1.2333444638802358,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,141,1.520255117464288,2.917894810903662,1.0726904400683688,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,142,1.5812182481884396,3.0893726399624155,1.0736966605029343,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,143,0.9909650308572817,3.063741966368273,1.086317175796201,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,144,3.9900357893267833,3.2314575581121234,1.2604340600696777,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,145,2.4021437236427063,3.4587375115798773,1.1838156729151643,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,146,2.6268180260365788,2.891924341307728,1.2516206903286822,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,147,2.9977302205943954,3.0122383991519337,1.1752297004721246,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,148,1.3240554904854818,2.9681940734766177,1.155836171276177,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,149,1.9664203670687497,3.091165247706537,1.1048234966190764,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,150,2.468193683159235,3.0429795424510253,1.2066553088068988,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,151,5.172641896950548,3.1154155014222944,1.1721175028391329,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,152,1.433127692930715,3.109205177905789,1.1504186669167562,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,153,2.5860153478140244,3.033991651379605,1.042995234642797,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,154,2.7229923082374365,3.070496257376475,1.2344066815731631,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,155,-0.3517020001758482,3.0401266730758727,1.293692986932853,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,156,5.325034576339295,3.0401266730758727,1.0663895448521603,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,157,3.43959841744807,2.9490071561028897,1.1177537873710932,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,158,5.461408131428933,3.0722235569255543,1.1351767215984916,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,159,3.7027944002068587,3.0401266730758727,1.178555933204412,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,160,3.5154313680263574,2.895628950525323,1.1086334870109296,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,161,3.1274672688422616,2.9455608240046,1.147288542874227,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,162,1.1691836205247708,2.8817934809713934,1.0767274646594553,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,163,3.9540313133098137,3.0401266730758727,1.0663895448521603,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,164,2.5506740173881353,3.23378931314068,1.2482453663266593,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,165,3.160857835865548,3.094881643995297,1.042995234642797,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,166,4.442465834639647,3.063741966368273,1.0726904400683688,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,167,3.3416977330188695,2.895628950525323,1.1086334870109296,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,168,3.3149609345559226,3.0051754823491197,1.3159524733220458,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,169,3.33179916578662,3.0157193140397425,1.1833363586383248,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,170,2.1200740753256246,3.094881643995297,1.144535508734905,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,171,4.003205663321123,3.0684287516446944,1.0642906729430437,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,172,4.852030932965381,3.109205177905789,1.1470413853309906,0.0,2.0,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,173,4.06189057735786,3.305068500384345,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,174,1.9472621772981742,3.1266866100227477,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,175,1.9586553325524894,3.109205177905789,1.1504186669167562,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,176,2.694984158871158,2.895628950525323,1.1594734190061955,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,177,2.061705980775839,3.0722235569255543,1.0436368081588623,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,178,2.474989220605703,3.23837967877541,1.2341405493405162,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,179,3.114510104629509,3.1154155014222944,1.1096307793610083,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,180,3.072900234959408,3.1905721349585305,1.094545167663888,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,181,3.25334970600926,2.9490071561028897,1.1177537873710932,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,182,3.019833080766739,3.164014275567739,1.0668263692922066,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,183,3.2126252643311526,3.147197858079494,1.1491152640805278,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,184,1.6602359785383067,2.8817934809713934,1.0668263692922066,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,185,3.0971125211679342,2.6075612629727347,1.1051640896930515,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,186,2.9318106229369834,3.1751666317070453,1.1856628267091873,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,187,2.183186230789337,3.121951314239119,1.445166800469658,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,188,2.6431657406717957,3.091165247706537,1.1048234966190764,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,189,3.500762405969835,3.0401266730758727,1.0767274646594553,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,190,3.9417247812187073,3.1734166768190475,1.1263233895515539,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.0,1,191,1.853489685151573,3.024612783220286,1.1533657527769898,0.0,0.1,0.0,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,0,2.0947224708040166,3.0002522992058878,1.296538911048318,0.06,0.1,0.029802849180673958,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,1,4.503441786279946,3.170668636003116,1.7915445807198196,0.06,0.1,-0.008295858070271079,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,2,2.642288597876741,3.019175327724451,1.1583170177321558,0.06,0.1,0.03886131228604155,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,3,3.5862217758449964,3.074631164449755,1.2281790332815317,0.06,0.1,0.09138179138448152,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,4,2.909313944374733,3.093084159113891,1.2896056704576346,0.06,0.1,-0.014049202483400159,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,5,4.357955264941713,2.973381214016501,1.4744478642962917,0.06,0.1,-0.014048217416950831,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,6,4.823780179706638,3.0002522992058878,1.2934940710140184,1.2,2.0,1.8950553786088697,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,7,5.622690487839794,3.0489066285184463,1.2985068120951244,1.2,2.0,0.9209216749834905,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,8,1.3242043974142348,2.958367447808968,1.5968693944696009,1.2,2.0,-0.5633692631219425,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,9,1.2670634334844928,2.9991281702909993,1.2161046774465754,1.2,2.0,0.6510720523031576,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,10,2.3946409644642586,3.0945934025914736,1.2896056704576346,0.06,0.1,-0.027805061568747735,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,11,3.1920444833373964,3.093084159113891,1.2896056704576346,0.06,0.1,-0.02794378521421541,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,12,4.05140270533947,3.019175327724451,1.1583170177321558,0.06,0.1,0.014517736293962046,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,13,3.3787619366899264,3.1131012703767547,1.2778011731952927,0.06,0.1,-0.11479681467946787,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,14,0.5733585410111965,3.0096878929110313,1.4944806235281944,1.2,2.0,-2.0699013990156394,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,15,2.6325551848459536,3.1201741218854004,1.2831082590039375,0.06,0.1,-0.03373725175445836,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,16,3.9935695711286954,3.013163617683154,1.2866984310492384,0.06,0.1,-0.06076986722006542,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,17,2.733206228867569,3.015753527577801,1.2759754375466692,0.06,0.1,0.01885483995571643,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,18,2.759090317284003,3.013163617683154,1.2739997980775908,0.06,0.1,-0.054481444531272655,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,19,3.223873669185941,3.0545275166453796,1.2739997980775908,0.06,0.1,-0.08473822208011748,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,20,3.4920619766499077,3.031091334878926,1.4273338847264936,0.06,0.1,0.08793892613529324,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,21,3.2379596641521236,2.8979660602626427,1.3652442313807298,0.06,0.1,-0.013546578029192138,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,22,3.1428103749689504,3.1488528230706923,1.403343427261738,0.06,0.1,0.00405169228127543,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,23,2.1952052564531632,3.217721352572041,1.2896056704576346,0.06,0.1,-0.0854848911728074,TINY,NGBoost,PDV
train_oof,quantile,0.6,1,24,4.438701455881809,3.013163617683154,1.2161046774465754,0.06,0.1,-0.03266296347151096,TINY,NGBoost,PDV
