split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep
train_oof,outlier,1.0,1,155,1.7279810127341433,1.658329100361268,0.2515280446536411,0.1,0.1,0.0021003841632759,OpenADMET-LogD,QRF,ECFP4
train_oof,outlier,1.0,1,156,2.836860359186015,2.4945549916387013,0.420867460511116,0.1,0.1,0.0681952971294963,OpenADMET-LogD,QRF,ECFP4
train_oof,outlier,1.0,1,157,3.1172699612578265,2.3996803817549885,0.3245496537813007,0.1,0.1,-0.0310266756593456,OpenADMET-LogD,QRF,ECFP4
train_oof,outlier,1.0,1,158,3.699544415703953,3.271450886966363,0.7835347299656541,0.1,0.1,0.0324166352488442,OpenADMET-LogD,QRF,ECFP4
train_oof,outlier,1.0,1,159,3.4440670654170225,3.198442982758439,0.6426809992327109,0.1,0.1,-0.0130143054367684,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,0,5.116862815161197,4.11920298646274,0.4912054172551157,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,1,5.689071839041749,5.230093613343547,0.6466306231191852,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,2,4.140106101030707,4.843652465094957,0.5708730365847896,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,3,3.4927182023260466,3.088226412873769,0.6921906224990373,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,4,3.913245270176392,3.369108471678543,0.5513798775671022,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,5,3.40040919284912,3.357885809047267,0.6339311009511233,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,6,3.375681241981081,2.8822195324284503,0.4874348006280584,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,7,3.7843423145284327,3.506888505171325,0.3818446931210721,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,8,5.723705548785129,4.48837548043479,0.5680200819874504,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,9,2.775379379969,1.859765246153384,0.82324365164476,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,10,3.1859369108363,3.4992600555137106,0.437698817332516,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,11,0.6230442381312877,1.3500584478983777,0.4427715175903776,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,12,4.476348816873265,4.200286449490584,0.5198612526530062,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,13,2.637236699309597,3.3436124266707354,0.5860935997674117,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,14,0.952475771249985,1.077530813271903,1.0732223577228337,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,15,2.474310838066576,3.0897391473178546,0.7094213403150518,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,16,1.0633225829304582,1.3500584478983777,0.4888668727651644,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,17,3.4642829974311145,3.339173426133143,0.6318142124693498,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,18,2.966181325993614,3.4992600555137106,0.5772346115915861,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,19,3.362966277287738,3.357885809047267,0.6177931164212178,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,20,2.1930474626688587,1.826303791270595,0.3095434338214937,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,21,0.9284608772019878,1.3500584478983777,0.3890183969133695,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,22,1.0437619836407466,1.434133731736997,0.7016752696360751,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,23,3.062334474955367,3.218868909625342,0.3839763728108512,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,24,4.367280821451961,3.35039608876442,0.5248713799362288,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,25,2.178227890871624,3.4832462797999098,0.519625751707679,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,26,2.626136961447153,3.4992600555137106,0.6325243942731438,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,27,4.0809917843450245,3.3320367349448774,0.4752811053084598,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,28,4.78590263255472,4.6902256445224895,0.5538476840616933,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,29,2.784090197025179,3.2499299736922325,0.4670760196113341,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,30,2.5161876636321843,2.379370699030945,0.5538171427232423,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,31,4.171966843780456,4.2294091801169,0.6518230932557187,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,32,3.0126000248649847,3.4009764372321447,0.41616804523338,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,33,3.482387236133642,2.0359084029913905,0.7470147600082646,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,34,1.4754180018171197,1.6412696211794695,0.6681326405226199,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,35,5.332345422779151,4.99334852889098,0.7940668018956853,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,36,5.3075304317764616,4.669416612599654,0.345870815428003,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,37,4.087253589930462,3.529027491595131,0.5067686541153749,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,38,2.678395954858344,2.2546032293240863,0.2964215052354644,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,39,2.813987888290999,2.573830924600382,0.552141748328604,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,40,3.451710637386755,2.5496960779631146,0.5955358591252502,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,41,4.591663076024436,4.241433782427075,0.6040617320744512,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,42,2.4778157379340358,2.584821869160736,0.809765427038679,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,43,3.4889542034893326,2.446098474222349,0.5180325960017722,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,44,2.190800807211149,1.518209015575617,0.1919213360933372,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,45,3.8117199539358,4.265342072317364,0.737218619257674,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,46,3.475208055193974,3.2499299736922325,0.3795767119180677,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,47,3.5272700415174443,3.2499299736922325,0.6137338864377793,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,48,5.85977372983673,5.275929390093173,0.673450552852894,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,49,4.340419545715023,3.501430996546788,0.3838379579630808,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,50,2.9181100736104426,3.2967712001814844,0.4870786103025821,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,51,2.008273753609183,1.6450731902916829,0.3803804100157997,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,52,4.351963106527808,4.562215475477998,0.6145522862714197,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,53,2.4746159463066792,2.485611936164637,0.6673716979365263,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,54,4.139304968310913,2.867351211321033,0.5538901135440242,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,55,4.013235571681856,4.810135107408133,0.7383711365718941,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,56,4.425635750822762,5.148541009245562,0.7600405130404111,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,57,3.382473183531625,1.7997415831325223,0.4257704023596078,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,58,1.7589085898586423,1.5457889531173912,0.5318879541759569,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,59,2.1725402666997597,1.7456959606236544,0.3608883952749214,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,60,2.575207306495819,3.516379925597126,0.540364071263612,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,61,0.3319162173306882,1.582810402261087,0.3132756883459945,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,62,1.6747399926858593,1.6962041897436426,0.6979998274112382,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,63,4.851617514488083,4.843652465094957,0.7528807334258616,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,64,2.9528606181270054,3.0897391473178546,0.720083385007505,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,65,2.7941444025333024,3.154779492908893,0.637368590686785,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,66,5.595883139136827,5.303758204149612,0.5916282830589474,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,67,2.712744986908888,2.733739950428744,0.6911136655450112,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,68,3.768157831317111,4.319591515064536,0.3985399154543736,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,69,2.114362908953173,2.4819806753862177,0.4927812904295083,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,70,4.09221468971111,2.5257585573297145,0.751056833809784,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,71,2.4402970839168683,1.9108539569399208,0.6713747398948835,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,72,2.9795755033662714,2.4009636122795635,0.2586993615938679,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,73,2.949291418007229,2.8887312756860988,0.6911136655450112,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,74,2.443684830424687,3.381774597730584,0.5757499636580747,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,75,3.075914393040398,3.2265343161525943,0.4521146757835039,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,76,2.283220717241565,3.729694335793238,0.5199010216178646,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,77,2.4080161399653672,3.412199099863421,0.6090917579008785,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,78,1.6125810818137047,1.6018201910599723,0.4831239942888569,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,79,0.516017969983761,1.6924006206314297,0.6987596699561649,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,80,2.235075569337325,1.5608646456334032,0.3966066262908344,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,81,2.642650944717926,2.309054436224321,0.8965054306363525,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,82,4.382797877739744,3.5937320781388,0.6391756512069344,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,83,1.240290806636983,1.5733688906591654,0.4647894990349372,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,84,3.170343795984936,3.720479435318671,0.4972490691869575,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,85,3.8336989723872072,3.4397955949117653,0.5615775014619881,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,86,1.1004739231979015,1.582810402261087,0.3079128028141235,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,87,2.3918203748415747,3.3072633811461083,0.5871911310344031,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,88,0.6764642329841917,1.5982878027105631,0.6212537101901388,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,89,3.1061065044535936,2.519262020717318,0.3356085151032566,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,90,3.478855614768156,2.861200138792567,0.7557431755359363,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,91,3.4681119872255115,3.4716635604653665,0.7806610829031801,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,92,3.592490132819026,4.214309061053489,0.7654566028488228,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,93,5.477391433631183,4.669416612599654,0.7664143022278844,0.0,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,94,2.1695401826587304,1.4566660720925495,0.8561845815071214,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,95,3.7306126013705407,3.2657101361145933,0.6610801636156427,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,96,3.8277817974417454,3.529027491595131,0.6847700279697218,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,97,2.422767457847055,1.6412696211794695,0.3440475965080568,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,98,2.836860359186015,2.232532108234965,0.5953622223170423,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.0,2,99,3.699544415703953,3.2541344443887352,0.6772019377730518,0.0,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,0,5.116862815161197,4.498887441792731,1.6046716315973004,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,1,5.689071839041749,5.2950202823474815,1.019526346006656,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,2,4.140106101030707,4.672336886557107,0.6690629347645758,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,3,3.4927182023260466,3.4381960973495613,0.6901854318422025,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,4,3.913245270176392,3.3785398323543223,0.8831177886475969,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,5,3.40040919284912,3.3513097073953872,0.730098309584815,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,6,3.375681241981081,2.9718849800342664,0.5928844297989557,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,7,3.7843423145284327,3.3785398323543223,0.448463049318915,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,8,5.723705548785129,4.194726887250599,0.675271475853864,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,9,2.775379379969,1.694805577965077,0.6420543599633137,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,10,3.1859369108363,3.4066860100947816,0.4330124396701809,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,11,0.6230442381312877,1.4142890148452265,0.3922756247314883,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,12,4.476348816873265,3.966923356680932,0.5651866075014857,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,13,2.637236699309597,3.372497027730544,0.4112878205558714,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,14,0.952475771249985,1.3276818590202717,0.9886219421796136,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,15,2.474310838066576,2.946331795364101,0.5504125564818059,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,16,1.0633225829304582,1.6446559770118747,0.4472448701271412,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,17,3.4642829974311145,3.372497027730544,0.9034262191949418,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,18,2.966181325993614,3.3025476908873355,0.5364619039191778,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,19,3.362966277287738,3.323395959914522,0.5353329624715881,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,20,2.1930474626688587,1.982243270478645,0.227855532047622,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,21,0.9284608772019878,1.4142890148452265,0.3446176320086493,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,22,1.0437619836407466,1.89070065170644,0.3455545511041132,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,23,3.062334474955367,3.3279156910110963,0.4353038180707493,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,24,4.367280821451961,3.2858455308604304,0.5825247211316635,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,25,2.178227890871624,3.676775252577449,0.5609680890672082,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,26,2.626136961447153,3.41272881471856,0.6066143495876506,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,27,4.0809917843450245,3.1578406407298374,0.5133527430841052,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,28,4.78590263255472,4.775942888484412,0.5375281459329577,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,29,2.784090197025179,3.474721890949807,0.5070527942333531,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,30,2.5161876636321843,2.667612454830317,0.4833461904404645,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,31,4.171966843780456,4.091414508227365,0.624419278994742,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,32,3.0126000248649847,3.257966354167888,0.5542759526834629,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,33,3.482387236133642,2.012483835013806,0.4227020207290857,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,34,1.4754180018171197,1.7359129463281724,0.834910452418183,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,35,5.332345422779151,5.117141855841683,1.144865289847501,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,36,5.3075304317764616,4.528214239399074,0.4049965852410113,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,37,4.087253589930462,3.474721890949807,0.3776313580547019,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,38,2.678395954858344,2.370021474605076,0.3222713418096657,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,39,2.813987888290999,2.500591816362956,0.7735260066855827,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,40,3.451710637386755,2.593371913801912,0.6478610649100913,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,41,4.591663076024436,4.430247852021345,0.5620156398401632,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,42,2.4778157379340358,2.8053833668273307,0.9142574780435532,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,43,3.4889542034893326,2.683468303760288,0.5145738710997632,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,44,2.190800807211149,1.5873578692821344,0.2039604572423924,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,45,3.8117199539358,4.259806026192399,0.7068274077866177,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,46,3.475208055193974,3.2158961940172217,0.3398959386510294,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,47,3.5272700415174443,3.1470093715377754,0.5578702759190555,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,48,5.85977372983673,5.20223115759639,0.934760224243822,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,49,4.340419545715023,3.427717289101518,0.5161363851441951,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,50,2.9181100736104426,3.4234182851471804,0.5777568513576912,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,51,2.008273753609183,1.6236814383923164,0.3026689248782315,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,52,4.351963106527808,4.568730884629803,0.6708423343207532,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,53,2.4746159463066792,2.5936931415862,0.6263293671422079,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,54,4.139304968310913,2.7307873792855903,0.5207476971494442,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,55,4.013235571681856,4.672336886557107,0.7268319786123953,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,56,4.425635750822762,5.20223115759639,1.108932752379603,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,57,3.382473183531625,1.7880159832744456,0.3321595702867472,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,58,1.7589085898586423,1.7403107137058873,0.5999642955864268,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,59,2.1725402666997597,1.693669015355013,0.3441732555009986,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,60,2.575207306495819,3.459733416566849,0.4957549198808653,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,61,0.3319162173306882,1.5389779856746468,0.239324492322432,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,62,1.6747399926858593,1.744708481083602,0.3939695562246216,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,63,4.851617514488083,4.869749543375802,0.7414033895400751,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,64,2.9528606181270054,2.6620796465437517,0.8705842162165662,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,65,2.7941444025333024,3.344216576740682,0.368277671050067,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,66,5.595883139136827,5.188185206064088,1.0564471194706933,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,67,2.712744986908888,2.60758019074109,0.5757644195245637,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,68,3.768157831317111,4.133244115293673,0.3433984313426421,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,69,2.114362908953173,2.607901418525377,0.4872883004981108,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,70,4.09221468971111,2.461095990024418,0.6717594942201357,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,71,2.4402970839168683,1.947175294469194,0.6170206482692375,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,72,2.9795755033662714,2.481351117637164,0.4669448746590214,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,73,2.949291418007229,3.018294689847965,0.4908003069203346,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,74,2.443684830424687,3.438966941963238,0.4066626666067088,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,75,3.075914393040398,3.055336983700842,0.6771017073677977,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,76,2.283220717241565,3.60714628174576,0.6555538504229783,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,77,2.4080161399653672,3.3098933211270416,0.5523801702680091,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,78,1.6125810818137047,1.62576430084951,0.3988697695409384,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,79,0.516017969983761,1.7176423802987373,0.532448453249554,1.5,3.0,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,80,2.235075569337325,1.5419117026002134,0.3966956798029208,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,81,2.642650944717926,2.4377329142030506,0.7232269903448318,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,82,4.382797877739744,3.6683015989901264,0.7496982589763155,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,83,1.240290806636983,1.5970485121909246,0.2459803036227221,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,84,3.170343795984936,3.75231392971977,0.3290322874863667,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
test,outlier,0.5,2,85,3.8336989723872072,3.3664542231067656,0.4695848470115422,0.05,0.1,0.0,OpenADMET-LogD,QRF,ECFP4
